"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
0.0828819465275025,0,0,0.0800303072144085,0,0,0,0.128319730578439,0,0,0.129768161393966,0,0,0,0.0980616623394757,0,0,0.0910788162336454,0.0800303072144085,0,0,0.082564989911494,0,0,0,0.129768161393966,0,0,0.138120810115339,0,0,0,0.0910788162336454,0,0,0.0904678002852787
0.0826916696171287,0,0,0.0889623806318872,0,0,0,0.125953331465086,0,0,0.130430568122875,0,0,0,0.0939140535738467,0,0,0.0947813124361867,0.0889623806318872,0,0,0.106031877263416,0,0,0,0.130430568122875,0,0,0.146272719640981,0,0,0,0.0947813124361867,0,0,0.105205511024819
0.0794532156001239,0,0,0.0895272494414188,0,0,0,0.112380328644995,0,0,0.129303990583537,0,0,0,0.0961505694501329,0,0,0.110908989893203,0.0895272494414188,0,0,0.119742442265571,0,0,0,0.129303990583537,0,0,0.173554098060113,0,0,0,0.110908989893203,0,0,0.154275678207756
0.0845839642865272,0,0,0.0884692589886794,0,0,0,0.118933808253825,0,0,0.134329753159189,0,0,0,0.098245782240189,0,0,0.0934542960096003,0.0884692589886794,0,0,0.0980865134655136,0,0,0,0.134329753159189,0,0,0.166135774494633,0,0,0,0.0934542960096003,0,0,0.0950096298512436
0.0817893914832801,0,0,0.0872582028005904,0,0,0,0.125748771194033,0,0,0.13176899736043,0,0,0,0.0917490569865667,0,0,0.0899648768078027,0.0872582028005904,0,0,0.101395432229968,0,0,0,0.13176899736043,0,0,0.147053948344758,0,0,0,0.0899648768078027,0,0,0.0952433104751997
0.0861928330785679,0,0,0.0866136229265689,0,0,0,0.148336849985764,0,0,0.142376063111919,0,0,0,0.0954633418249727,0,0,0.0973062848311223,0.0866136229265689,0,0,0.0934158433008811,0,0,0,0.142376063111919,0,0,0.150085237427116,0,0,0,0.0973062848311223,0,0,0.110039439751141
0.079153311059095,0,0,0.084719595765976,0,0,0,0.122471396229219,0,0,0.126240388559127,0,0,0,0.0980868076337027,0,0,0.0983385232420885,0.084719595765976,0,0,0.0967120389677252,0,0,0,0.126240388559127,0,0,0.139191142665613,0,0,0,0.0983385232420885,0,0,0.107546417534301
0.080149909611822,0,0,0.0821713666263823,0,0,0,0.129271988296436,0,0,0.132379738495068,0,0,0,0.0981380324543126,0,0,0.0947047773656763,0.0821713666263823,0,0,0.0925127429363579,0,0,0,0.132379738495068,0,0,0.143665305294354,0,0,0,0.0947047773656763,0,0,0.0992964796987463
0.0751358636182945,0,0,0.0814420360393697,0,0,0,0.11777502110429,0,0,0.118820567525291,0,0,0,0.09672164973678,0,0,0.0978207494697098,0.0814420360393697,0,0,0.100229566877102,0,0,0,0.118820567525291,0,0,0.132106629752803,0,0,0,0.0978207494697098,0,0,0.114772657219308
0.0813356573214917,0,0,0.0866471828003748,0,0,0,0.12128898930162,0,0,0.130548750564072,0,0,0,0.0940014770228097,0,0,0.0946406482714976,0.0866471828003748,0,0,0.10653153586478,0,0,0,0.130548750564072,0,0,0.150152073288789,0,0,0,0.0946406482714976,0,0,0.114964046538881
0.0782412137733483,0,0,0.0759650179907277,0,0,0,0.12612581794871,0,0,0.132002220719665,0,0,0,0.0963650836298604,0,0,0.0971730493030774,0.0759650179907277,0,0,0.0836870980247476,0,0,0,0.132002220719665,0,0,0.158960111921092,0,0,0,0.0971730493030774,0,0,0.115636795255044
0.0839867898439157,0,0,0.0832877302966875,0,0,0,0.129822324851655,0,0,0.134188942292371,0,0,0,0.0963422943779614,0,0,0.0933716336592906,0.0832877302966875,0,0,0.0886848241574651,0,0,0,0.134188942292371,0,0,0.148941983921144,0,0,0,0.0933716336592906,0,0,0.0978074463710621
0.0814506232413275,0,0,0.0908979816179415,0,0,0,0.123292520487724,0,0,0.121337864953447,0,0,0,0.0958672798395222,0,0,0.102463531972953,0.0908979816179415,0,0,0.111571051532696,0,0,0,0.121337864953447,0,0,0.129210294693235,0,0,0,0.102463531972953,0,0,0.123948468589198
0.0776344084150035,0,0,0.0806351942442201,0,0,0,0.12829439332505,0,0,0.134656745484705,0,0,0,0.0964760373582086,0,0,0.0941102765555185,0.0806351942442201,0,0,0.0908383704151523,0,0,0,0.134656745484705,0,0,0.155213938442448,0,0,0,0.0941102765555185,0,0,0.103461642790929
0.084660777331809,0,0,0.0934977449034654,0,0,0,0.119275607978791,0,0,0.116849528038015,0,0,0,0.095052378827789,0,0,0.0945766079344124,0.0934977449034654,0,0,0.114330034550838,0,0,0,0.116849528038015,0,0,0.122321018100139,0,0,0,0.0945766079344124,0,0,0.106042893260146
0.0830138601158943,0,0,0.0863495600558787,0,0,0,0.123881315112766,0,0,0.118542627140245,0,0,0,0.101200527660556,0,0,0.0951075107106389,0.0863495600558787,0,0,0.09634610881925,0,0,0,0.118542627140245,0,0,0.118023392796604,0,0,0,0.0951075107106389,0,0,0.0985478406523465
0.0815629561113829,0,0,0.0825322116454302,0,0,0,0.12567102935994,0,0,0.119831747014314,0,0,0,0.0932134757318627,0,0,0.0858403761447702,0.0825322116454302,0,0,0.0878120267152918,0,0,0,0.119831747014314,0,0,0.117989238384493,0,0,0,0.0858403761447702,0,0,0.0838756723656933
0.0801521590046665,0,0,0.0855683773940169,0,0,0,0.129085607669744,0,0,0.131113208030247,0,0,0,0.0931437433978679,0,0,0.0954565314841875,0.0855683773940169,0,0,0.102412159940217,0,0,0,0.131113208030247,0,0,0.148375604105156,0,0,0,0.0954565314841875,0,0,0.110921794719655
0.0810004616870401,0,0,0.0765486592400954,0,0,0,0.138903207984191,0,0,0.138882471164485,0,0,0,0.0944125652587174,0,0,0.0885055540775458,0.0765486592400954,0,0,0.0785033190746838,0,0,0,0.138882471164485,0,0,0.146825569129119,0,0,0,0.0885055540775458,0,0,0.0894601802976465
0.0841453087191538,0,0,0.0822054804132026,0,0,0,0.122115769141347,0,0,0.13099450384848,0,0,0,0.100913001783962,0,0,0.100046473354215,0.0822054804132026,0,0,0.0863934201147195,0,0,0,0.13099450384848,0,0,0.15235222531786,0,0,0,0.100046473354215,0,0,0.11188027368168
0.0819168712598385,0,0,0.0862814640739527,0,0,0,0.121121954014408,0,0,0.139143236496353,0,0,0,0.0948333729803577,0,0,0.104582335715471,0.0862814640739527,0,0,0.0989936354872117,0,0,0,0.139143236496353,0,0,0.177029988333836,0,0,0,0.104582335715471,0,0,0.126445597923394
0.0828643933167132,0,0,0.0969448503187524,0,0,0,0.128222064651556,0,0,0.126736385264682,0,0,0,0.0984562801352247,0,0,0.0945626157708939,0.0969448503187524,0,0,0.139517114548032,0,0,0,0.126736385264682,0,0,0.141749618088198,0,0,0,0.0945626157708939,0,0,0.104799756607671
0.0792525121606719,0,0,0.0809689594654314,0,0,0,0.124561699273303,0,0,0.122677115752655,0,0,0,0.100076746365061,0,0,0.112078402649081,0.0809689594654314,0,0,0.0960233505028258,0,0,0,0.122677115752655,0,0,0.144883627370907,0,0,0,0.112078402649081,0,0,0.158105618129873
0.0850564107859949,0,0,0.0877876376333952,0,0,0,0.123388053623276,0,0,0.123626339795928,0,0,0,0.0994947237051705,0,0,0.0972305174151721,0.0877876376333952,0,0,0.0969034235643748,0,0,0,0.123626339795928,0,0,0.131708706918822,0,0,0,0.0972305174151721,0,0,0.103509709338918
0.0797831959906205,0,0,0.0830303435886652,0,0,0,0.133209052824813,0,0,0.150128112907396,0,0,0,0.097066397082869,0,0,0.102206971885118,0.0830303435886652,0,0,0.0912117493629644,0,0,0,0.150128112907396,0,0,0.185806026481211,0,0,0,0.102206971885118,0,0,0.116452317639438
0.0808052653282016,0,0,0.0815214698847058,0,0,0,0.117847477026081,0,0,0.125879343809869,0,0,0,0.0969590376951331,0,0,0.0979060206756044,0.0815214698847058,0,0,0.0898321580130744,0,0,0,0.125879343809869,0,0,0.147212903362206,0,0,0,0.0979060206756044,0,0,0.107518765228536
0.0809789913157536,0,0,0.0823907748555153,0,0,0,0.119949466635739,0,0,0.129303470145679,0,0,0,0.0913039880980623,0,0,0.0974700608252982,0.0823907748555153,0,0,0.0918013830137639,0,0,0,0.129303470145679,0,0,0.154842910313512,0,0,0,0.0974700608252982,0,0,0.117025110885657
0.0815836993774806,0,0,0.0863460795967899,0,0,0,0.131401423387325,0,0,0.139918639380745,0,0,0,0.0971419313619385,0,0,0.101938258468282,0.0863460795967899,0,0,0.102678307852744,0,0,0,0.139918639380745,0,0,0.162749699160574,0,0,0,0.101938258468282,0,0,0.125494321502831
0.0850565536211892,0,0,0.0901053398053739,0,0,0,0.127602284589295,0,0,0.133564241778988,0,0,0,0.0966276801503011,0,0,0.100060455823508,0.0901053398053739,0,0,0.108414923045008,0,0,0,0.133564241778988,0,0,0.155230559702333,0,0,0,0.100060455823508,0,0,0.118866794124584
0.083010643287826,0,0,0.0821409702215578,0,0,0,0.122506882913317,0,0,0.122056788498006,0,0,0,0.0971655367416151,0,0,0.0914643755961965,0.0821409702215578,0,0,0.0884083418497026,0,0,0,0.122056788498006,0,0,0.130417611431673,0,0,0,0.0914643755961965,0,0,0.0955769893782724
0.0794506723871026,0,0,0.085389284853319,0,0,0,0.118667894525778,0,0,0.122969781112661,0,0,0,0.0947324449077951,0,0,0.092606729312349,0.085389284853319,0,0,0.103462583480553,0,0,0,0.122969781112661,0,0,0.145284518176858,0,0,0,0.092606729312349,0,0,0.101237155668456
0.082128532075041,0,0,0.0838653940486273,0,0,0,0.129309718611498,0,0,0.129701938051149,0,0,0,0.0967658983113812,0,0,0.101440296680392,0.0838653940486273,0,0,0.0947071026838911,0,0,0,0.129701938051149,0,0,0.142350183369236,0,0,0,0.101440296680392,0,0,0.120371739716687
0.0838918422034956,0,0,0.0815030040519872,0,0,0,0.141358417188273,0,0,0.139232932171605,0,0,0,0.0953548432016906,0,0,0.0935334731349509,0.0815030040519872,0,0,0.0847736895511855,0,0,0,0.139232932171605,0,0,0.145777492508133,0,0,0,0.0935334731349509,0,0,0.0998494185364963
0.0804683028533111,0,0,0.085171982534517,0,0,0,0.122838474435555,0,0,0.127666677021554,0,0,0,0.092723955422795,0,0,0.101029506597202,0.085171982534517,0,0,0.101481019409834,0,0,0,0.127666677021554,0,0,0.14427670525037,0,0,0,0.101029506597202,0,0,0.123416390611264
0.080702067559098,0,0,0.0868587367734458,0,0,0,0.126309902647992,0,0,0.132714085548135,0,0,0,0.0976112475884864,0,0,0.104701056676278,0.0868587367734458,0,0,0.103984997963386,0,0,0,0.132714085548135,0,0,0.152883093860647,0,0,0,0.104701056676278,0,0,0.131613297111648
0.0859142034344069,0,0,0.0872129089189116,0,0,0,0.119495372771424,0,0,0.124620560758167,0,0,0,0.0954835263971808,0,0,0.0898601056561357,0.0872129089189116,0,0,0.0924414797625062,0,0,0,0.124620560758167,0,0,0.135394743807372,0,0,0,0.0898601056561357,0,0,0.089542031323807
0.0853523328605641,0,0,0.0849370857253181,0,0,0,0.123225062013428,0,0,0.127786410926783,0,0,0,0.100582109458765,0,0,0.107526969442065,0.0849370857253181,0,0,0.0985619724358724,0,0,0,0.127786410926783,0,0,0.154453599119744,0,0,0,0.107526969442065,0,0,0.13373263069987
0.080775615909004,0,0,0.0818407369245683,0,0,0,0.128958069848837,0,0,0.131421252091859,0,0,0,0.0922520650105947,0,0,0.0936450705185615,0.0818407369245683,0,0,0.0925057980343876,0,0,0,0.131421252091859,0,0,0.14237970198174,0,0,0,0.0936450705185615,0,0,0.106006716311288
0.0823215323219357,0,0,0.0908575415725513,0,0,0,0.123222927634369,0,0,0.132030951907809,0,0,0,0.0947938510943217,0,0,0.101894760356922,0.0908575415725513,0,0,0.112919567276489,0,0,0,0.132030951907809,0,0,0.162648553472232,0,0,0,0.101894760356922,0,0,0.130523613255072
0.0822471267496005,0,0,0.0792472657757463,0,0,0,0.127308997225979,0,0,0.124286869913293,0,0,0,0.0990031048002623,0,0,0.0960101931660686,0.0792472657757463,0,0,0.0795738250188943,0,0,0,0.124286869913293,0,0,0.124937794687118,0,0,0,0.0960101931660686,0,0,0.100704600936103
0.0839334048956464,0,0,0.0826578214369083,0,0,0,0.130879110438306,0,0,0.139107941929076,0,0,0,0.093564163451862,0,0,0.0919826767163335,0.0826578214369083,0,0,0.0854142486870238,0,0,0,0.139107941929076,0,0,0.155793911770218,0,0,0,0.0919826767163335,0,0,0.0960047044217084
0.0811918152751588,0,0,0.0848201020063215,0,0,0,0.127321178027094,0,0,0.124360804506685,0,0,0,0.0956098156917869,0,0,0.0931338282775023,0.0848201020063215,0,0,0.0973054432553377,0,0,0,0.124360804506685,0,0,0.134268082688968,0,0,0,0.0931338282775023,0,0,0.0984212586580291
0.078911202982353,0,0,0.0803968465583534,0,0,0,0.137628424787121,0,0,0.127242599324607,0,0,0,0.0946709964288133,0,0,0.0929952171589927,0.0803968465583534,0,0,0.0894316676452526,0,0,0,0.127242599324607,0,0,0.128007746517964,0,0,0,0.0929952171589927,0,0,0.0995539407811411
0.0810272069678387,0,0,0.0831484483561459,0,0,0,0.129576815378514,0,0,0.131755518797411,0,0,0,0.0950546991761199,0,0,0.0935176785010849,0.0831484483561459,0,0,0.0916987793490049,0,0,0,0.131755518797411,0,0,0.144436293140707,0,0,0,0.0935176785010849,0,0,0.100669150899261
0.0800746664729732,0,0,0.0869611172943049,0,0,0,0.134654244725986,0,0,0.139644189379756,0,0,0,0.0966505957534348,0,0,0.0901264855492028,0.0869611172943049,0,0,0.102781867463689,0,0,0,0.139644189379756,0,0,0.154482941625522,0,0,0,0.0901264855492028,0,0,0.0906316838790615
0.0799271040163565,0,0,0.0890286140265522,0,0,0,0.131350851824924,0,0,0.131858090686478,0,0,0,0.0972397283632503,0,0,0.104108119537885,0.0890286140265522,0,0,0.113873783540194,0,0,0,0.131858090686478,0,0,0.145163337764347,0,0,0,0.104108119537885,0,0,0.135414791046872
0.0839333115441199,0,0,0.0842625311399456,0,0,0,0.129330311119263,0,0,0.130031055756357,0,0,0,0.0993740648172956,0,0,0.0921811514502345,0.0842625311399456,0,0,0.0908028777494498,0,0,0,0.130031055756357,0,0,0.141020485698451,0,0,0,0.0921811514502345,0,0,0.0914849168652276
0.0822439035679022,0,0,0.0846027688665492,0,0,0,0.122074670189037,0,0,0.122607150619144,0,0,0,0.0993951346651416,0,0,0.0944441854312964,0.0846027688665492,0,0,0.0953501208976643,0,0,0,0.122607150619144,0,0,0.139035123034319,0,0,0,0.0944441854312964,0,0,0.0983353144307832
0.0839019655088083,0,0,0.0853828929888715,0,0,0,0.126834763564928,0,0,0.131898866665845,0,0,0,0.0959633067648026,0,0,0.0939376221679475,0.0853828929888715,0,0,0.0924787144133614,0,0,0,0.131898866665845,0,0,0.143983518087447,0,0,0,0.0939376221679475,0,0,0.099125834700494
0.0790742394081817,0,0,0.0878463522408841,0,0,0,0.120988896519984,0,0,0.126061648439888,0,0,0,0.0936975872328697,0,0,0.095302246840138,0.0878463522408841,0,0,0.10840321411451,0,0,0,0.126061648439888,0,0,0.142391826257243,0,0,0,0.095302246840138,0,0,0.110122799041036
0.08124380690844,0,0,0.0865499465146653,0,0,0,0.123046207327463,0,0,0.134830349919083,0,0,0,0.0907905691224007,0,0,0.0977960117611832,0.0865499465146653,0,0,0.100378485754719,0,0,0,0.134830349919083,0,0,0.158267173676486,0,0,0,0.0977960117611832,0,0,0.116961366183417
